"Objektart","Strassenart","Unfallschwere","Unfalltyp","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"Personenwagen","Nebenstrasse","Unfall mit leicht Verletzten","Beim Kreuzen (in Längsrichtung)",573,553,524,571,452,453,485,400,378,423,412,371,288,314,328,274,302,330,280,241,261,194,182,181,186
"Personenwagen","Nebenstrasse","Unfall mit leicht Verletzten","Beim Queren (ohne Abbiegen)",1116,994,1158,1086,960,967,952,971,856,892,812,708,613,687,683,643,620,508,419,440,399,422,363,339,336
"Personenwagen","Nebenstrasse","Unfall mit leicht Verletzten","Beim Richtungswechsel (mit Abbiegen)",1285,1442,1563,1437,1418,1329,1383,1412,1395,1509,1473,1529,1419,1529,1422,1355,1241,1260,1164,1100,950,974,958,896,981
"Personenwagen","Nebenstrasse","Unfall mit leicht Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",104,107,130,144,129,176,156,161,109,91,110,132,105,131,132,159,129,105,119,105,75,93,76,101,66
"Personenwagen","Nebenstrasse","Unfall mit leicht Verletzten","Fussgängerunfall",578,574,607,614,567,606,634,665,674,583,575,583,613,648,601,689,667,675,636,602,594,563,600,525,574
"Personenwagen","Nebenstrasse","Unfall mit leicht Verletzten","Schleuder-, Selbstunfall",1406,1354,1358,1322,1343,1349,1411,1559,1670,1706,1537,1604,1432,1458,1447,1403,1359,1262,1246,1128,1098,1139,1038,1002,988
"Personenwagen","Nebenstrasse","Unfall mit leicht Verletzten","Tierunfall",9,3,9,11,10,9,16,7,11,7,8,2,9,2,5,12,5,7,7,4,4,1,9,4,4
"Personenwagen","Nebenstrasse","Unfall mit leicht Verletzten","Ueberholunfall",198,183,253,180,220,183,127,153,149,139,160,156,103,134,102,130,125,113,96,92,79,88,104,81,75
"Personenwagen","Nebenstrasse","Unfall mit schwer Verletzten","Auffahrunfall",79,94,61,88,103,66,64,81,68,69,98,93,49,69,52,53,58,43,39,36,38,47,45,38,22
"Personenwagen","Nebenstrasse","Unfall mit schwer Verletzten","Beim Kreuzen (in Längsrichtung)",146,171,155,156,126,148,125,156,136,111,114,88,95,108,94,121,82,106,68,72,53,67,64,79,53
"Personenwagen","Nebenstrasse","Unfall mit schwer Verletzten","Beim Queren (ohne Abbiegen)",332,261,251,227,213,206,218,176,221,219,190,153,155,137,140,134,115,107,102,75,92,80,74,60,64
"Personenwagen","Nebenstrasse","Unfall mit schwer Verletzten","Beim Richtungswechsel (mit Abbiegen)",500,363,362,368,329,326,413,370,393,401,337,341,354,333,343,330,299,323,214,282,238,254,244,211,206
"Personenwagen","Nebenstrasse","Unfall mit schwer Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",31,23,29,38,28,41,32,34,30,23,21,31,23,29,29,21,21,23,25,13,16,29,21,12,19
"Personenwagen","Nebenstrasse","Unfall mit schwer Verletzten","Fussgängerunfall",375,338,322,378,348,275,357,358,294,292,289,240,255,273,287,327,225,299,225,233,223,244,221,180,191
"Personenwagen","Nebenstrasse","Unfall mit schwer Verletzten","Schleuder-, Selbstunfall",621,577,562,497,500,524,563,588,549,578,503,556,486,429,465,412,393,399,326,276,308,324,258,210,208
"Personenwagen","Nebenstrasse","Unfall mit schwer Verletzten","Tierunfall",5,7,3,2,0,0,1,0,2,3,3,0,2,3,2,2,0,0,0,0,0,5,2,0,0
"Personenwagen","Nebenstrasse","Unfall mit schwer Verletzten","Ueberholunfall",60,79,57,44,46,57,66,38,31,37,44,34,39,34,33,47,36,37,15,35,20,17,29,13,14
"Sachentransportfahrzeuge","Autobahn","Unfall mit Getöteten","Auffahrunfall",12,3,2,0,3,3,5,0,2,6,3,10,3,1,3,2,14,0,4,0,3,2,0,6,3
"Sachentransportfahrzeuge","Autobahn","Unfall mit Getöteten","Beim Kreuzen (in Längsrichtung)",0,0,2,2,1,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Sachentransportfahrzeuge","Autobahn","Unfall mit Getöteten","Beim Queren (ohne Abbiegen)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sachentransportfahrzeuge","Autobahn","Unfall mit Getöteten","Beim Richtungswechsel (mit Abbiegen)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sachentransportfahrzeuge","Autobahn","Unfall mit Getöteten","Beim Vorbeifahren, Fahrstreifenwechsel",0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Sachentransportfahrzeuge","Autobahn","Unfall mit Getöteten","Fussgängerunfall",0,0,0,0,2,1,2,0,0,5,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"Sachentransportfahrzeuge","Autobahn","Unfall mit Getöteten","Schleuder-, Selbstunfall",4,14,7,10,7,2,6,3,0,10,3,2,4,1,1,4,0,9,1,0,2,0,2,0,0
"Sachentransportfahrzeuge","Autobahn","Unfall mit Getöteten","Tierunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sachentransportfahrzeuge","Autobahn","Unfall mit Getöteten","Ueberholunfall",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"Sachentransportfahrzeuge","Autobahn","Unfall mit leicht Verletzten","Auffahrunfall",68,119,81,86,119,85,86,130,137,111,152,145,130,125,169,138,93,127,144,137,142,193,136,141,145
"Sachentransportfahrzeuge","Autobahn","Unfall mit leicht Verletzten","Beim Kreuzen (in Längsrichtung)",1,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sachentransportfahrzeuge","Autobahn","Unfall mit leicht Verletzten","Beim Queren (ohne Abbiegen)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Sachentransportfahrzeuge","Autobahn","Unfall mit leicht Verletzten","Beim Richtungswechsel (mit Abbiegen)",1,3,0,1,1,2,1,1,2,1,2,2,1,1,0,0,0,0,0,2,0,1,0,0,0
"Sachentransportfahrzeuge","Autobahn","Unfall mit leicht Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",20,40,50,44,52,54,63,74,74,66,78,49,67,68,81,75,65,66,61,54,66,48,47,64,48
"Sachentransportfahrzeuge","Autobahn","Unfall mit leicht Verletzten","Fussgängerunfall",0,0,2,0,3,1,0,0,0,0,3,0,2,0,0,1,0,4,2,0,0,0,0,0,1
"Sachentransportfahrzeuge","Autobahn","Unfall mit leicht Verletzten","Schleuder-, Selbstunfall",75,81,80,88,75,79,88,110,91,95,85,105,96,110,78,93,64,79,82,63,72,67,64,53,51
"Sachentransportfahrzeuge","Autobahn","Unfall mit leicht Verletzten","Tierunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0
"Sachentransportfahrzeuge","Autobahn","Unfall mit leicht Verletzten","Ueberholunfall",22,15,19,17,6,12,19,21,16,9,15,10,9,5,14,11,10,9,8,4,4,6,2,2,3
"Sachentransportfahrzeuge","Autobahn","Unfall mit schwer Verletzten","Auffahrunfall",28,36,28,28,18,15,19,48,28,25,20,32,17,25,27,23,23,9,14,18,14,23,7,19,11
"Sachentransportfahrzeuge","Autobahn","Unfall mit schwer Verletzten","Beim Kreuzen (in Längsrichtung)",1,0,0,0,0,1,1,0,0,0,0,1,2,0,2,0,0,0,0,0,1,0,0,1,0
"Sachentransportfahrzeuge","Autobahn","Unfall mit schwer Verletzten","Beim Queren (ohne Abbiegen)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sachentransportfahrzeuge","Autobahn","Unfall mit schwer Verletzten","Beim Richtungswechsel (mit Abbiegen)",0,3,0,0,1,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0
"Sachentransportfahrzeuge","Autobahn","Unfall mit schwer Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",6,6,13,14,12,8,7,20,11,4,9,7,9,16,3,12,8,8,6,4,9,3,0,4,0
"Sachentransportfahrzeuge","Autobahn","Unfall mit schwer Verletzten","Fussgängerunfall",2,1,0,2,1,0,0,2,3,2,0,0,1,0,2,1,0,0,0,1,0,1,2,1,0
"Sachentransportfahrzeuge","Autobahn","Unfall mit schwer Verletzten","Schleuder-, Selbstunfall",30,21,23,14,19,24,30,35,22,34,22,24,26,22,34,23,16,8,12,10,15,4,15,10,12
"Sachentransportfahrzeuge","Autobahn","Unfall mit schwer Verletzten","Tierunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sachentransportfahrzeuge","Autobahn","Unfall mit schwer Verletzten","Ueberholunfall",3,1,7,1,0,4,0,0,1,3,0,4,1,0,3,0,0,1,0,0,0,2,3,0,1
"Sachentransportfahrzeuge","Autostrasse","Unfall mit Getöteten","Auffahrunfall",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sachentransportfahrzeuge","Autostrasse","Unfall mit Getöteten","Beim Kreuzen (in Längsrichtung)",0,2,3,0,0,0,3,0,2,0,0,2,0,0,3,2,5,1,1,0,0,0,0,0,1
"Sachentransportfahrzeuge","Autostrasse","Unfall mit Getöteten","Beim Queren (ohne Abbiegen)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sachentransportfahrzeuge","Autostrasse","Unfall mit Getöteten","Beim Richtungswechsel (mit Abbiegen)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sachentransportfahrzeuge","Autostrasse","Unfall mit Getöteten","Beim Vorbeifahren, Fahrstreifenwechsel",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sachentransportfahrzeuge","Autostrasse","Unfall mit Getöteten","Fussgängerunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sachentransportfahrzeuge","Autostrasse","Unfall mit Getöteten","Schleuder-, Selbstunfall",0,1,0,1,3,0,1,0,1,7,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0
"Sachentransportfahrzeuge","Autostrasse","Unfall mit Getöteten","Tierunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sachentransportfahrzeuge","Autostrasse","Unfall mit Getöteten","Ueberholunfall",0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Sachentransportfahrzeuge","Autostrasse","Unfall mit leicht Verletzten","Auffahrunfall",3,13,8,11,14,9,16,18,15,19,2,2,19,9,8,6,3,10,1,14,7,10,4,12,8
"Sachentransportfahrzeuge","Autostrasse","Unfall mit leicht Verletzten","Beim Kreuzen (in Längsrichtung)",0,6,1,5,2,3,2,4,2,3,0,0,5,0,3,0,2,0,1,7,5,0,7,3,0
"Sachentransportfahrzeuge","Autostrasse","Unfall mit leicht Verletzten","Beim Queren (ohne Abbiegen)",0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
"Sachentransportfahrzeuge","Autostrasse","Unfall mit leicht Verletzten","Beim Richtungswechsel (mit Abbiegen)",0,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0
"Sachentransportfahrzeuge","Autostrasse","Unfall mit leicht Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",2,0,0,0,0,4,0,1,7,3,2,2,1,0,3,3,2,0,1,6,0,3,1,3,1
"Sachentransportfahrzeuge","Autostrasse","Unfall mit leicht Verletzten","Fussgängerunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Sachentransportfahrzeuge","Autostrasse","Unfall mit leicht Verletzten","Schleuder-, Selbstunfall",9,5,7,6,10,5,12,15,7,7,5,5,8,8,9,6,11,10,5,9,4,5,7,2,7
"Sachentransportfahrzeuge","Autostrasse","Unfall mit leicht Verletzten","Tierunfall",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Sachentransportfahrzeuge","Autostrasse","Unfall mit leicht Verletzten","Ueberholunfall",1,0,1,0,6,4,0,0,0,5,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
"Sachentransportfahrzeuge","Autostrasse","Unfall mit schwer Verletzten","Auffahrunfall",0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,1,5,0,2,1,4,3,0,0,0
"Sachentransportfahrzeuge","Autostrasse","Unfall mit schwer Verletzten","Beim Kreuzen (in Längsrichtung)",0,4,4,4,4,2,0,4,1,5,0,4,0,0,6,0,6,0,1,0,1,1,0,3,0
"Sachentransportfahrzeuge","Autostrasse","Unfall mit schwer Verletzten","Beim Queren (ohne Abbiegen)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sachentransportfahrzeuge","Autostrasse","Unfall mit schwer Verletzten","Beim Richtungswechsel (mit Abbiegen)",0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Sachentransportfahrzeuge","Autostrasse","Unfall mit schwer Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",3,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0
"Sachentransportfahrzeuge","Autostrasse","Unfall mit schwer Verletzten","Fussgängerunfall",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sachentransportfahrzeuge","Autostrasse","Unfall mit schwer Verletzten","Schleuder-, Selbstunfall",1,2,4,7,5,1,1,4,1,13,1,2,0,2,0,10,0,1,0,2,1,2,2,3,3
"Sachentransportfahrzeuge","Autostrasse","Unfall mit schwer Verletzten","Tierunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sachentransportfahrzeuge","Autostrasse","Unfall mit schwer Verletzten","Ueberholunfall",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0
"Sachentransportfahrzeuge","Hauptstrasse","Unfall mit Getöteten","Auffahrunfall",3,2,0,1,2,6,3,4,1,0,0,2,3,1,0,5,1,1,0,2,0,1,2,4,0
"Sachentransportfahrzeuge","Hauptstrasse","Unfall mit Getöteten","Beim Kreuzen (in Längsrichtung)",2,10,0,13,7,2,2,5,0,4,0,4,3,2,2,1,1,2,2,2,1,1,3,0,1
"Sachentransportfahrzeuge","Hauptstrasse","Unfall mit Getöteten","Beim Queren (ohne Abbiegen)",1,5,9,1,4,0,0,0,1,3,0,0,8,0,0,0,1,1,0,0,0,5,0,2,0
"Sachentransportfahrzeuge","Hauptstrasse","Unfall mit Getöteten","Beim Richtungswechsel (mit Abbiegen)",6,10,10,6,17,6,5,6,15,12,10,10,9,4,1,10,2,9,4,6,8,7,5,4,5
"Sachentransportfahrzeuge","Hauptstrasse","Unfall mit Getöteten","Beim Vorbeifahren, Fahrstreifenwechsel",0,0,1,0,1,4,1,1,0,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
"Sachentransportfahrzeuge","Hauptstrasse","Unfall mit Getöteten","Fussgängerunfall",16,13,10,3,8,9,10,4,20,15,12,2,12,8,3,10,1,14,3,6,5,1,8,6,5
"Sachentransportfahrzeuge","Hauptstrasse","Unfall mit Getöteten","Schleuder-, Selbstunfall",12,7,3,6,9,7,10,7,19,9,3,9,5,5,3,4,1,1,5,5,2,2,3,0,0
"Sachentransportfahrzeuge","Hauptstrasse","Unfall mit Getöteten","Tierunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sachentransportfahrzeuge","Hauptstrasse","Unfall mit Getöteten","Ueberholunfall",7,8,4,5,1,4,3,3,5,1,5,5,3,0,2,0,0,0,0,2,0,0,1,1,0
"Sachentransportfahrzeuge","Hauptstrasse","Unfall mit leicht Verletzten","Auffahrunfall",254,250,286,333,292,298,319,333,306,343,371,446,367,360,377,363,323,308,329,321,306,299,320,302,288
"Sachentransportfahrzeuge","Hauptstrasse","Unfall mit leicht Verletzten","Beim Kreuzen (in Längsrichtung)",43,51,43,39,25,41,40,26,26,26,21,35,27,46,40,35,54,29,39,33,25,24,43,20,12
"Sachentransportfahrzeuge","Hauptstrasse","Unfall mit leicht Verletzten","Beim Queren (ohne Abbiegen)",76,56,64,53,54,51,54,45,56,44,42,48,36,31,37,30,29,28,25,28,24,23,29,29,17
"Sachentransportfahrzeuge","Hauptstrasse","Unfall mit leicht Verletzten","Beim Richtungswechsel (mit Abbiegen)",183,206,205,199,139,181,147,161,204,171,174,167,144,168,147,179,142,141,150,163,177,140,156,193,169
"Sachentransportfahrzeuge","Hauptstrasse","Unfall mit leicht Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",15,33,31,23,18,23,24,21,18,25,28,33,31,27,20,20,25,25,20,29,26,33,21,20,30
"Sachentransportfahrzeuge","Hauptstrasse","Unfall mit leicht Verletzten","Fussgängerunfall",40,33,29,47,48,24,31,37,36,28,29,32,31,28,43,50,36,22,34,36,53,28,35,46,47
"Sachentransportfahrzeuge","Hauptstrasse","Unfall mit leicht Verletzten","Schleuder-, Selbstunfall",150,131,128,102,119,87,97,141,146,111,131,130,116,107,103,105,97,83,108,98,90,107,90,77,97
"Sachentransportfahrzeuge","Hauptstrasse","Unfall mit leicht Verletzten","Tierunfall",0,2,1,1,1,0,1,1,0,0,0,3,4,0,0,0,0,0,0,0,0,1,4,1,0
"Sachentransportfahrzeuge","Hauptstrasse","Unfall mit leicht Verletzten","Ueberholunfall",60,52,58,52,52,42,45,44,59,39,32,36,31,44,30,39,32,39,19,20,20,18,31,25,17
"Sachentransportfahrzeuge","Hauptstrasse","Unfall mit schwer Verletzten","Auffahrunfall",48,34,34,34,27,32,28,41,26,44,25,35,31,32,27,30,18,18,20,17,15,11,18,13,14
"Sachentransportfahrzeuge","Hauptstrasse","Unfall mit schwer Verletzten","Beim Kreuzen (in Längsrichtung)",24,18,20,17,6,11,18,18,13,19,18,15,8,11,15,7,9,14,10,9,6,8,10,6,10
"Sachentransportfahrzeuge","Hauptstrasse","Unfall mit schwer Verletzten","Beim Queren (ohne Abbiegen)",30,39,39,23,10,20,10,17,9,8,15,10,7,14,9,7,6,3,3,3,8,8,6,5,5
"Sachentransportfahrzeuge","Hauptstrasse","Unfall mit schwer Verletzten","Beim Richtungswechsel (mit Abbiegen)",90,86,84,78,52,61,73,70,68,62,56,55,37,46,53,57,44,38,41,45,47,37,46,41,44
"Sachentransportfahrzeuge","Hauptstrasse","Unfall mit schwer Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",9,12,7,13,8,16,9,4,6,6,6,4,3,7,8,3,7,7,5,1,7,5,0,4,1
"Sachentransportfahrzeuge","Hauptstrasse","Unfall mit schwer Verletzten","Fussgängerunfall",50,42,25,36,27,39,26,36,16,28,15,18,20,24,16,14,19,18,22,12,16,12,15,27,18
"Sachentransportfahrzeuge","Hauptstrasse","Unfall mit schwer Verletzten","Schleuder-, Selbstunfall",57,54,36,41,44,35,37,43,34,33,47,21,42,26,29,34,30,23,24,17,19,29,21,22,15
"Sachentransportfahrzeuge","Hauptstrasse","Unfall mit schwer Verletzten","Tierunfall",1,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Sachentransportfahrzeuge","Hauptstrasse","Unfall mit schwer Verletzten","Ueberholunfall",24,19,24,33,22,13,20,19,12,6,11,11,9,15,7,7,11,7,11,6,7,7,6,8,4
"Sachentransportfahrzeuge","Nebenstrasse","Unfall mit Getöteten","Auffahrunfall",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"Sachentransportfahrzeuge","Nebenstrasse","Unfall mit Getöteten","Beim Kreuzen (in Längsrichtung)",7,0,5,2,1,5,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0
"Sachentransportfahrzeuge","Nebenstrasse","Unfall mit Getöteten","Beim Queren (ohne Abbiegen)",4,4,0,2,3,0,0,0,5,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"Sachentransportfahrzeuge","Nebenstrasse","Unfall mit Getöteten","Beim Richtungswechsel (mit Abbiegen)",4,6,6,9,3,6,4,2,6,6,2,1,5,2,4,1,1,5,1,4,3,0,0,0,0
"Sachentransportfahrzeuge","Nebenstrasse","Unfall mit Getöteten","Beim Vorbeifahren, Fahrstreifenwechsel",0,0,0,0,0,1,0,1,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"Sachentransportfahrzeuge","Nebenstrasse","Unfall mit Getöteten","Fussgängerunfall",10,4,4,9,11,12,10,7,10,5,4,3,4,7,5,4,10,10,4,7,10,12,10,13,5
"Sachentransportfahrzeuge","Nebenstrasse","Unfall mit Getöteten","Schleuder-, Selbstunfall",6,0,0,9,8,12,3,5,7,0,8,5,1,1,9,1,1,0,4,5,0,2,0,5,0
"Sachentransportfahrzeuge","Nebenstrasse","Unfall mit Getöteten","Tierunfall",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sachentransportfahrzeuge","Nebenstrasse","Unfall mit Getöteten","Ueberholunfall",0,0,2,0,0,4,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0
"Sachentransportfahrzeuge","Nebenstrasse","Unfall mit leicht Verletzten","Auffahrunfall",54,42,68,69,55,73,57,96,79,61,79,72,69,74,106,85,69,78,64,65,56,39,70,76,73
"Sachentransportfahrzeuge","Nebenstrasse","Unfall mit leicht Verletzten","Beim Kreuzen (in Längsrichtung)",56,49,53,46,26,39,43,29,26,19,17,42,27,38,40,24,21,27,11,15,22,13,17,15,19
"Sachentransportfahrzeuge","Nebenstrasse","Unfall mit leicht Verletzten","Beim Queren (ohne Abbiegen)",56,61,68,61,51,61,62,61,63,42,59,50,44,57,37,43,40,36,22,33,34,44,38,44,28
"Sachentransportfahrzeuge","Nebenstrasse","Unfall mit leicht Verletzten","Beim Richtungswechsel (mit Abbiegen)",111,103,102,85,74,84,84,107,111,96,103,106,78,106,106,124,101,85,83,80,64,86,84,106,75
"Sachentransportfahrzeuge","Nebenstrasse","Unfall mit leicht Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",15,13,15,25,13,13,13,14,7,16,19,16,11,10,15,12,16,18,8,14,17,15,14,16,7
"Sachentransportfahrzeuge","Nebenstrasse","Unfall mit leicht Verletzten","Fussgängerunfall",56,52,52,75,39,55,51,40,36,47,42,44,46,48,66,48,58,46,50,51,46,64,42,59,32
"Sachentransportfahrzeuge","Nebenstrasse","Unfall mit leicht Verletzten","Schleuder-, Selbstunfall",61,82,55,85,83,51,67,84,65,96,77,76,74,79,80,61,55,65,74,69,46,66,71,83,62
"Sachentransportfahrzeuge","Nebenstrasse","Unfall mit leicht Verletzten","Tierunfall",0,1,0,1,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,1
"Sachentransportfahrzeuge","Nebenstrasse","Unfall mit leicht Verletzten","Ueberholunfall",19,30,28,24,14,18,17,9,17,18,20,12,13,18,17,16,11,7,10,17,11,16,10,12,7
"Sachentransportfahrzeuge","Nebenstrasse","Unfall mit schwer Verletzten","Auffahrunfall",14,13,11,12,10,7,10,20,10,5,10,1,2,7,12,9,6,7,7,10,7,2,2,3,1
"Sachentransportfahrzeuge","Nebenstrasse","Unfall mit schwer Verletzten","Beim Kreuzen (in Längsrichtung)",18,20,11,22,7,17,8,10,13,1,1,7,8,4,8,10,8,16,1,4,7,3,6,2,5
"Sachentransportfahrzeuge","Nebenstrasse","Unfall mit schwer Verletzten","Beim Queren (ohne Abbiegen)",28,23,14,25,23,16,17,12,12,12,15,9,7,13,10,18,12,5,8,12,5,1,14,5,16
"Sachentransportfahrzeuge","Nebenstrasse","Unfall mit schwer Verletzten","Beim Richtungswechsel (mit Abbiegen)",35,39,34,38,38,36,34,32,46,39,43,23,27,32,22,26,23,35,20,36,19,21,24,23,19
"Sachentransportfahrzeuge","Nebenstrasse","Unfall mit schwer Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",3,6,8,3,2,8,1,4,5,2,5,4,1,5,2,4,9,1,3,0,2,0,3,6,5
"Sachentransportfahrzeuge","Nebenstrasse","Unfall mit schwer Verletzten","Fussgängerunfall",47,33,34,33,36,37,39,31,24,31,37,23,13,23,29,20,26,32,24,29,18,33,26,31,28
"Sachentransportfahrzeuge","Nebenstrasse","Unfall mit schwer Verletzten","Schleuder-, Selbstunfall",29,25,36,25,19,27,36,22,34,39,15,22,30,16,15,16,16,13,17,23,15,17,21,24,22
"Sachentransportfahrzeuge","Nebenstrasse","Unfall mit schwer Verletzten","Tierunfall",2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Sachentransportfahrzeuge","Nebenstrasse","Unfall mit schwer Verletzten","Ueberholunfall",16,6,6,10,10,5,5,7,7,7,1,5,6,2,5,9,7,5,0,1,1,2,2,5,8
